Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4081.80786569417
NCF30,OUT027,3414.848353764998
FDK03,OUT035,4091.3055242337214
FDT45,OUT017,1088.3234772744859
NCC54,OUT027,5204.5992871309445
FDP08,OUT018,2844.515402115192
FDU44,OUT046,2698.1869084140553
DRG39,OUT035,903.8884027826532
FDU32,OUT049,2060.6614378863846
FDY27,OUT049,2847.2903736170174
NCP54,OUT013,1959.9677685770757
NCZ41,OUT049,2061.6633140330136
DRL49,OUT013,2262.8238780076413
FDI05,OUT018,952.4695378199315
FDY56,OUT045,3578.7603722723516
DRC13,OUT013,2024.9458910434894
NCV29,OUT017,3019.3756196490667
FDR24,OUT049,1566.1412234078405
FDZ34,OUT018,2865.764417874052
FDP37,OUT035,2127.4015941294383
FDX08,OUT027,4357.6563005314965
FDS57,OUT045,2194.0096467018184
NCG18,OUT049,1693.713955356974
FDK25,OUT018,2441.727939711537
FDH53,OUT049,1384.6862376504023
DRI59,OUT018,3281.6388875801176
FDA52,OUT046,2827.0201668375094
FDT20,OUT010,-1196.8115395688517
FDE36,OUT019,752.8751041682272
FDI24,OUT017,2975.3444309671695
FDB28,OUT018,2793.479327283003
FDV11,OUT017,2982.8725368326996
FDP01,OUT046,2552.0307528013773
FDD34,OUT027,4046.460487746511
FDJ50,OUT027,2383.258413009179
FDZ44,OUT013,1954.5456303704402
DRO59,OUT035,1364.5918455820868
DRB48,OUT045,614.647417684544
FDR21,OUT018,2502.832981769341
NCE42,OUT010,1805.9029119901375
FDO23,OUT046,1488.799867220496
NCE30,OUT018,3033.150629593426
FDQ22,OUT035,760.9691040256554
FDY01,OUT045,1846.8437989808174
FDS08,OUT017,3027.4728247279445
FDG28,OUT018,3627.0675661005953
FDQ51,OUT018,588.7079803597387
FDB05,OUT017,4075.9265001778103
FDO56,OUT049,2001.7085483179005
FDE02,OUT018,1291.6754693860191
FDN45,OUT017,3674.385990464193
FDS09,OUT013,874.7069244528661
NCA54,OUT018,2573.9964274357208
FDP09,OUT010,1491.2657327437905
FDC53,OUT045,1538.172890449239
NCM55,OUT017,3115.4652091273047
FDL09,OUT018,2416.8209930868256
FDA11,OUT019,-359.77440917252625
FDA50,OUT045,1377.931511038635
FDC23,OUT017,3122.115335629155
FDE22,OUT049,2617.4930254539713
FDD23,OUT046,3154.9904750322366
NCA29,OUT049,2792.2559431238487
FDK38,OUT046,2451.7966271255154
DRC13,OUT046,2002.4732493338347
NCP43,OUT049,2905.585926538409
FDX28,OUT049,1625.683867100356
FDF08,OUT049,1572.877099544147
FDZ33,OUT046,2421.037615625298
FDD10,OUT049,2935.0878707250477
FDO58,OUT017,2758.253884048354
FDI50,OUT017,3907.9818295666173
FDO58,OUT045,2588.99343940604
FDX08,OUT013,2924.2208985737907
NCK17,OUT010,-1194.2684158428945
FDF39,OUT035,4198.773899972685
FDU45,OUT010,-36.05165309935791
NCJ18,OUT018,1541.3611537885345
DRC27,OUT019,1892.4543118793185
DRC25,OUT035,1461.1763145578848
FDU59,OUT035,2631.1642184946004
FDU28,OUT035,3122.272050728575
NCP30,OUT046,705.338176742614
FDB39,OUT018,565.1913474843338
FDE41,OUT013,1421.1411808838122
DRH11,OUT010,-932.9167577864916
FDA58,OUT045,3674.925245864284
FDU50,OUT046,1850.0905582878556
FDM34,OUT013,2084.648669622487
FDM44,OUT027,3127.317542334863
FDR39,OUT045,2858.3109237985564
FDM25,OUT045,2808.0007860864607
FDQ49,OUT049,2618.6557306986215
DRH25,OUT018,561.3525700550363
FDM09,OUT027,4198.436774328326
FDL44,OUT019,705.3468864229167
NCR42,OUT018,267.4377852977509
DRL59,OUT046,949.9223301308691
FDX43,OUT013,2716.816105306084
DRK47,OUT010,1719.1262850306712
FDU48,OUT018,1856.4777811120816
FDY12,OUT045,830.1459623489762
NCN43,OUT018,1701.9330777029757
NCM55,OUT018,2631.069547019294
FDQ21,OUT027,3452.931943930067
FDX13,OUT035,4128.502080977374
NCK30,OUT027,5415.318728194693
FDG20,OUT049,2878.4862200543366
DRG27,OUT017,755.4230720694018
FDY14,OUT018,3808.230392842026
FDP59,OUT035,1755.8994712872206
FDU60,OUT017,2935.4201611620965
NCC18,OUT019,716.8217613386716
DRJ39,OUT017,3532.830759734228
FDS07,OUT049,1896.094036840483
FDM08,OUT027,5026.367492427521
FDP51,OUT045,1915.3641264763135
FDU16,OUT035,1427.407640736052
FDH12,OUT013,1759.2070456931372
DRE48,OUT010,1206.2003346985239
NCL42,OUT027,5282.029544774891
FDR21,OUT045,2763.5857312604385
NCW29,OUT035,2199.9357719926074
FDO11,OUT013,3994.918714432012
NCM31,OUT049,2314.984252991553
FDV35,OUT019,492.1664701291585
FDF58,OUT017,1211.7654342612068
NCE43,OUT049,2705.796710336026
FDA02,OUT035,2358.3636621569913
DRL37,OUT010,-1180.8218194710153
FDR24,OUT018,1260.7414708451242
FDW59,OUT049,1397.215932116484
FDS22,OUT049,869.0580499739145
FDW24,OUT017,1051.898569248246
FDU24,OUT035,1682.3629761713407
FDA21,OUT027,4424.295422962216
FDH58,OUT027,3343.1994125128704
FDW36,OUT018,1434.5508757165537
FDI45,OUT027,4230.514581559836
FDU01,OUT018,2766.0057237467054
FDF35,OUT027,3276.064404691969
FDU43,OUT019,1895.378861452546
FDE24,OUT019,401.5824284795715
FDK50,OUT049,2727.6438784831234
FDG31,OUT045,1010.4493416528109
FDC60,OUT045,1469.2201352958891
FDL36,OUT013,1501.3586824478382
FDP21,OUT013,3083.0962961063287
FDW16,OUT045,1414.8216482541868
FDX02,OUT017,3634.2752845835603
FDQ58,OUT027,3928.705576773612
FDT51,OUT046,1890.742388254346
FDD59,OUT049,1490.7502299079515
NCM42,OUT018,1468.34267076324
FDA57,OUT018,415.34364140235266
FDZ48,OUT035,1952.7667090686507
FDE46,OUT045,2392.233397283455
NCZ30,OUT019,13.962926794452414
FDB56,OUT017,3211.841212610414
FDA25,OUT027,3214.5926811599975
FDD20,OUT013,2062.4627032345797
FDL25,OUT013,1560.759045727808
NCO18,OUT049,2856.874727527079
FDJ45,OUT017,970.7017271291235
FDR12,OUT035,2889.5496344015237
NCF19,OUT010,-1111.7388510144328
FDK25,OUT046,2724.4459142053083
NCR17,OUT046,1877.483222304754
FDC52,OUT046,2434.549695220986
NCA54,OUT017,3017.9842139136226
FDR45,OUT010,1922.2315636751382
NCM19,OUT049,1883.5651506183108
FDF39,OUT027,5569.444882838995
FDX23,OUT049,1679.1850942387844
FDD58,OUT027,3065.843694335944
FDX28,OUT013,1589.6374740602462
NCD31,OUT013,2586.0457810223743
FDU57,OUT018,2163.803913415019
FDI27,OUT046,771.8089813317104
NCM42,OUT046,1772.6365093381742
FDD32,OUT027,2834.308434218705
FDI34,OUT013,3668.656045178527
NCM29,OUT049,2144.481340857513
FDG46,OUT018,1594.491813560354
DRC01,OUT010,-1038.5521073924524
FDB15,OUT027,5489.5298200971365
NCA17,OUT027,3833.942709711857
FDF10,OUT046,2408.5628109133977
FDR26,OUT027,4209.097131352065
FDI02,OUT049,1926.6850162439434
NCM54,OUT010,122.36278967616482
FDF14,OUT013,2494.2606403133077
FDJ33,OUT010,85.34474984302943
FDM20,OUT035,4017.6234143878673
FDC03,OUT027,4497.589064088933
NCX05,OUT046,1882.9470236086665
NCM41,OUT027,2930.615890323127
NCU29,OUT010,482.5631312699923
FDQ59,OUT017,1538.6661552744613
FDH46,OUT010,-188.16606660040452
FDH09,OUT013,1078.9848679482404
NCD06,OUT045,686.6515499430652
FDC15,OUT035,2446.9122945618656
DRD37,OUT027,2184.2835841085925
FDT28,OUT027,3795.3508863160414
FDR28,OUT027,4064.1848831625375
FDT38,OUT017,1476.7465739415486
FDV34,OUT027,2736.4436579635067
FDY52,OUT035,1132.9194314775204
FDB34,OUT013,1425.2674563911025
DRL23,OUT018,1451.7291548583262
DRB24,OUT046,2479.210862532146
FDJ50,OUT046,1010.0512666628946
FDQ49,OUT035,2626.6183143844046
FDP20,OUT035,2115.1847050750403
FDV19,OUT027,4048.049378609453
NCR54,OUT045,3012.3216061172716
FDO09,OUT010,2231.0494210428396
FDS57,OUT018,1995.4223414412475
FDN10,OUT049,1963.6984181949
FDV23,OUT049,2033.9946940061038
FDY28,OUT049,3429.668341939074
DRG51,OUT013,2534.0227518526863
FDD45,OUT019,-417.71874015915887
NCL18,OUT027,4438.058607888849
NCM29,OUT013,2103.6765415444806
FDF17,OUT027,4532.815395962256
FDE22,OUT017,2760.7802934504552
FDQ22,OUT017,823.223093805237
FDS01,OUT013,2935.0989142235057
FDW35,OUT027,2154.612420741415
FDJ33,OUT046,2071.2276466689696
NCF54,OUT035,2797.283577424103
FDE09,OUT013,1825.2789988104337
NCE06,OUT045,2483.754650333284
DRH49,OUT049,1339.2171648342223
FDY43,OUT045,2661.16654158435
NCT05,OUT017,4189.120595711634
FDZ34,OUT045,3096.982294278264
FDL38,OUT017,1688.1301493773583
FDZ31,OUT017,3218.434577609797
FDR14,OUT035,908.1929256120219
NCN54,OUT049,1318.002795611659
NCC42,OUT027,3670.010990419467
FDK08,OUT017,1864.8763217867338
FDP59,OUT013,1713.3742938813136
FDV22,OUT035,2659.3058799035134
FDD33,OUT035,3809.7455316453425
DRE60,OUT027,4965.1960953041635
FDK52,OUT046,3582.1286425689514
FDA02,OUT017,2462.597812858895
FDM56,OUT049,1837.063129613919
FDE57,OUT035,2397.460083569722
FDM32,OUT045,1412.7730960820993
NCQ30,OUT027,3377.2467939693634
FDQ27,OUT027,3206.396102925645
FDT60,OUT027,3477.3830241335572
FDU43,OUT049,3907.2344665113224
NCO55,OUT035,1803.340024117135
FDG02,OUT045,3050.609867534976
FDJ28,OUT013,3019.2503489413893
FDP40,OUT045,1766.457847594226
FDJ38,OUT045,3068.256444895981
NCC54,OUT017,3950.4971954514913
NCZ41,OUT046,2024.8489305235018
FDK38,OUT019,542.308807372736
FDU52,OUT013,2458.473612348189
FDC40,OUT046,1231.246161048551
NCR30,OUT017,1337.478346708714
NCN18,OUT017,1915.5365087547682
FDB50,OUT035,1399.377211604298
FDG04,OUT013,2982.9536505896904
FDR26,OUT035,2829.329778408952
NCT17,OUT018,2706.0273896221643
FDX35,OUT027,5035.749350773309
FDS12,OUT046,2081.2505840802605
NCZ29,OUT027,3445.066844528079
FDB38,OUT010,773.3745799183832
FDP12,OUT013,728.8384169694796
FDP22,OUT046,929.4630511162261
FDS26,OUT018,3734.7943956852932
FDR52,OUT046,3080.9856497225846
DRJ13,OUT046,2566.45614571618
FDU48,OUT027,3576.3096751969724
FDE29,OUT035,1046.044996130436
NCT29,OUT049,1999.473775233427
DRK37,OUT018,2691.292344214343
FDK55,OUT046,1481.4149813746387
FDR07,OUT046,1599.3290865302329
FDO21,OUT027,5062.073284275354
FDK46,OUT049,4191.953615005793
FDB12,OUT045,1686.2657718302823
FDT31,OUT027,4485.047564059108
FDJ33,OUT045,1977.8588879246206
FDC26,OUT027,3242.068388640808
NCQ02,OUT045,2920.2502205079127
FDP08,OUT010,1189.7623983700387
FDB11,OUT027,5125.189243365101
FDV55,OUT013,2363.879351400443
FDW20,OUT049,2037.076463845961
NCJ18,OUT019,-78.94198001374019
FDC41,OUT018,897.8542921626392
FDE14,OUT027,3179.3030210582156
FDG35,OUT013,2947.3322239906784
FDF45,OUT035,1120.0693718852885
FDS19,OUT027,2767.89179306411
FDS58,OUT019,686.7587527249602
FDA26,OUT017,3607.491124092422
FDM32,OUT049,1514.9441568860473
FDL45,OUT046,2079.9976612080177
FDZ55,OUT049,2652.0464221485317
FDY37,OUT049,2414.4640465622683
FDO46,OUT046,3132.9919826474197
FDQ60,OUT046,2021.30708888581
FDA19,OUT018,1839.1738022190457
FDL15,OUT046,2511.0841112122844
FDM10,OUT018,3087.687544265401
NCL05,OUT017,869.6608463801175
DRK49,OUT010,-1206.3528658061805
NCE18,OUT027,5398.710161607216
FDG40,OUT049,629.5834387381599
DRI59,OUT045,3491.063054690302
FDK28,OUT035,4121.810578695475
NCD06,OUT019,-1192.8630455012772
FDO11,OUT019,2063.6582246452117
FDK27,OUT046,1994.5212525128954
FDT43,OUT027,2326.265567967427
FDD38,OUT018,1468.1959779446938
FDA16,OUT049,3526.538587224177
FDL14,OUT027,3997.3009809919195
NCM17,OUT049,792.4139919433906
FDD20,OUT045,1968.641110249065
FDA40,OUT045,1397.9974454412425
FDL43,OUT045,1245.911658392245
FDV15,OUT045,1589.0340977933304
FDE52,OUT046,1458.8559604264267
NCL17,OUT010,393.43727499007247
NCJ31,OUT045,3666.653891775747
FDR60,OUT045,1232.3271480451112
NCA18,OUT035,1934.185137421907
FDS21,OUT027,2546.6655341376118
FDW09,OUT035,1432.7170501242956
FDL26,OUT035,2627.9387418149927
FDS47,OUT018,1109.1723200226602
FDC39,OUT046,3199.8527398801307
FDT51,OUT035,1957.2991916746303
FDK40,OUT035,4241.880916419446
NCG19,OUT045,3597.0732421851635
FDZ07,OUT046,1106.605066586067
FDF08,OUT027,2944.5343100946666
FDO04,OUT013,904.8056529563798
FDK41,OUT018,1016.5433146735309
FDP15,OUT049,4097.271328595804
NCD43,OUT018,1400.3214042614911
NCP18,OUT013,2368.4269562194627
FDZ51,OUT046,1624.042432535807
DRH13,OUT035,1825.971444415232
FDF38,OUT045,729.3231726243848
NCI43,OUT045,742.3126357931578
FDM38,OUT027,2426.638753004234
FDS03,OUT013,1094.366493732447
DRJ47,OUT017,2910.076302001544
FDT50,OUT010,-386.68335493766267
FDV02,OUT046,2694.113449372665
NCG18,OUT017,1819.9081104488034
FDW52,OUT046,2668.0320621862566
FDS40,OUT035,701.3139065274695
FDN31,OUT017,3218.1726745376473
FDA37,OUT045,2015.269514569129
FDA15,OUT046,3925.3517597630153
FDL39,OUT046,2861.6924316752575
FDJ53,OUT045,1869.6252492438746
FDX22,OUT013,3411.6900814549826
NCZ42,OUT045,3708.3558460887525
FDD56,OUT027,4288.150419983556
FDD40,OUT017,3191.321730542845
FDS50,OUT013,3414.648757377059
NCN14,OUT013,2946.8547819139794
FDT15,OUT013,2977.3847336254457
NCS18,OUT027,3163.3751735267533
NCO26,OUT010,-81.28380082817756
FDF58,OUT018,763.0975127341537
NCB19,OUT013,1384.6350793034107
FDH26,OUT017,2504.675491610573
DRB24,OUT027,3857.2974192872753
FDA49,OUT018,1162.8305445493547
FDB32,OUT045,1517.2206609972002
FDI36,OUT017,3376.6185164330864
NCA17,OUT010,473.1025848402326
FDH22,OUT013,2009.0811174742378
NCM26,OUT018,2169.768324390796
FDT15,OUT027,4411.32072476463
FDB16,OUT018,1063.9573464099478
NCP54,OUT027,3405.0660421271605
FDJ36,OUT013,1704.110183756916
FDO28,OUT045,1840.8132716452817
FDU09,OUT013,964.1656888438447
FDF29,OUT017,2241.5282707345996
FDY08,OUT013,2279.927129419685
DRJ59,OUT018,394.35199306927666
FDT23,OUT027,2744.1994025091735
FDU15,OUT018,428.5842935751268
FDT47,OUT013,1609.9160981604875
FDI53,OUT019,715.5017027051745
FDR59,OUT018,3864.194593917103
FDD53,OUT035,757.7678106380434
FDY51,OUT017,3652.4770868578617
FDT04,OUT049,655.7532642203082
FDU51,OUT049,2895.912836521774
FDG14,OUT035,2615.0404508526617
NCU06,OUT045,3554.123476563763
DRG25,OUT046,2970.900666796747
DRH49,OUT035,1423.3565864458255
FDN15,OUT035,2345.794925871286
FDL43,OUT018,997.6273157121975
NCT18,OUT049,2926.300843599287
NCB31,OUT013,4087.9090926139143
FDK57,OUT035,2019.2013248299797
FDY04,OUT019,689.7952738139447
NCP54,OUT046,1967.0358712019781
FDF41,OUT013,3813.350074907523
FDM01,OUT045,1695.8665484948835
FDW03,OUT045,1700.3214545943972
FDF28,OUT045,1919.7280195015621
FDY37,OUT017,2526.659435844589
FDQ03,OUT017,3954.5418262687253
FDP51,OUT027,3411.8762153070866
FDJ40,OUT017,1955.5582124718355
FDC32,OUT049,1575.99207178121
DRI49,OUT027,2690.3290855082487
NCW54,OUT017,1051.2637641891556
FDF09,OUT017,865.6656717762587
FDP45,OUT018,3727.2475721944165
DRJ23,OUT018,2710.6700438080406
FDS59,OUT017,1965.683411804874
FDY08,OUT046,2283.844191777858
FDX16,OUT049,2377.4854829920714
FDY16,OUT018,2633.4522057771037
FDK32,OUT035,2612.0618919102226
FDQ22,OUT013,698.2249834680495
NCC31,OUT018,2197.8260804944325
FDG58,OUT049,2549.3064680206126
DRF48,OUT013,2985.134821227801
DRH36,OUT049,1226.5424817654966
NCR30,OUT035,1289.3059947717902
FDB03,OUT019,1800.129049444925
FDZ28,OUT027,3472.5320972367253
FDR35,OUT017,3301.8587169233124
DRD15,OUT027,5043.014941983556
FDJ33,OUT019,101.22425495688776
FDA56,OUT010,98.96203286793394
FDP56,OUT046,882.6587689531739
NCT30,OUT046,817.3777404182622
FDK15,OUT017,1789.5641342811216
FDH44,OUT018,2135.368288065358
FDV01,OUT013,2543.020206189768
DRG03,OUT017,2511.5732557927377
FDG50,OUT027,2970.4254101246406
FDR16,OUT010,1494.1922791601924
FDZ60,OUT046,1779.2627571750597
DRG03,OUT045,2319.0202805460804
FDS56,OUT018,3962.1738807524907
FDU33,OUT045,732.4321605849502
DRD27,OUT035,1623.4534615806233
FDW22,OUT046,3639.075016685706
DRA24,OUT045,2534.695890094871
FDF38,OUT049,826.8307718294882
FDX48,OUT013,2541.138628015794
FDS58,OUT018,2344.2588305545614
FDC32,OUT046,1546.971524560643
NCQ29,OUT045,4046.0523319549384
DRK39,OUT018,1017.4205667546182
NCS38,OUT017,1966.9990230346182
DRO47,OUT013,1820.8324704559761
DRG27,OUT027,2065.8116598156175
FDC57,OUT027,4543.588777949813
FDS55,OUT046,2407.99582805337
NCJ06,OUT018,1612.106744985367
FDO01,OUT019,252.5545244356482
NCM55,OUT045,2882.493223340207
FDC52,OUT049,2462.067109839778
FDQ15,OUT045,1254.8132295195041
NCT30,OUT027,2208.496360603158
NCR42,OUT027,1987.6761366804633
FDD28,OUT035,1053.711629583643
FDQ34,OUT049,1722.3399938830607
FDZ12,OUT027,3745.83183543403
DRE13,OUT019,-536.4564722371842
NCN07,OUT019,224.33583122292634
FDM28,OUT035,2939.9146968766127
FDI10,OUT017,2936.006171373785
FDQ25,OUT013,2825.939707008649
FDA38,OUT010,1874.2144031575922
DRI13,OUT049,3458.8525648156474
FDY20,OUT027,2959.703140713149
NCZ53,OUT035,3075.792540613622
NCM31,OUT013,2305.331365817759
DRB01,OUT017,3125.2762598171976
DRF37,OUT046,4119.260641553173
NCF42,OUT049,2799.644559573201
FDF16,OUT018,2062.329933665463
FDB41,OUT013,793.8598905234005
FDR34,OUT013,3658.7533275411306
FDR15,OUT018,2265.5996279862056
NCV42,OUT019,-129.12479818981524
FDW51,OUT035,3503.9992117083393
FDU36,OUT017,1788.7587287760878
FDX60,OUT049,1406.549912584903
FDY03,OUT035,1953.2367743055454
FDW55,OUT045,3936.840590828131
FDT01,OUT010,1490.1709613695307
FDG58,OUT013,2513.226529699724
FDK21,OUT017,4139.751243141655
NCS41,OUT019,971.5066582285858
FDS10,OUT045,2839.671047583319
NCT53,OUT046,2667.0643894229624
FDJ28,OUT018,2728.2575708476143
FDX44,OUT045,1403.7849729890092
FDT20,OUT018,412.5470388326696
FDO44,OUT017,1949.6779919176745
NCX17,OUT049,3727.8174238908823
FDY01,OUT017,2085.8975341141822
FDJ12,OUT027,4841.017720655075
DRK35,OUT018,376.0203337104067
FDD47,OUT019,851.5220635089577
NCM53,OUT035,1792.2390730338327
FDO45,OUT013,1480.7090760212823
NCM42,OUT010,-131.59183608456323
FDE04,OUT046,2906.2953088724926
NCI30,OUT027,5330.177777741014
FDZ19,OUT013,2809.360981446607
FDW57,OUT013,2860.937117460976
FDA25,OUT013,1764.5931912146432
FDT22,OUT046,1012.1199748333665
FDP51,OUT013,1958.1428444689875
FDD48,OUT027,3358.316947577011
FDY39,OUT035,3067.2581078513904
FDO48,OUT010,1704.9453195220512
FDD23,OUT027,4535.788594543488
DRN35,OUT027,2098.9543957009246
FDT01,OUT035,3528.9443273640045
FDC20,OUT010,-932.7657482351399
DRJ35,OUT035,1158.3300037236427
FDB32,OUT046,1582.5545183503302
FDL24,OUT046,2879.7590952990313
NCV42,OUT035,1900.5427478573022
FDZ46,OUT046,1812.8858073487063
FDC15,OUT013,2359.325953315759
FDD08,OUT019,-1227.1389479353604
FDY50,OUT049,1453.2478489889024
FDD36,OUT013,1972.4320890521726
FDG57,OUT027,2285.197493585083
FDL21,OUT018,473.2532977957728
FDN16,OUT027,3092.6685465350847
FDJ09,OUT027,2225.1035312911167
FDS01,OUT010,1037.442698955876
FDV33,OUT017,4332.054754992816
DRE12,OUT017,1969.7822348198622
FDR07,OUT013,1587.6094994174837
FDP48,OUT010,1114.3807631991558
NCB55,OUT035,988.6661337337256
FDQ08,OUT013,1067.488589676498
FDR34,OUT035,3802.351300063241
FDO33,OUT046,1841.3409792027094
FDP13,OUT045,669.553963053962
FDX12,OUT049,3982.8566999232316
NCT06,OUT049,2679.4726251491293
FDR16,OUT019,1506.8768003739679
FDE36,OUT046,2754.5832012738874
FDZ36,OUT049,3074.292908702243
FDV13,OUT045,1464.5915204181722
NCZ17,OUT035,704.4110944026183
FDU56,OUT045,2882.783577830168
FDM09,OUT035,2852.038627586906
FDV02,OUT017,2810.4232113746066
FDS34,OUT018,1561.7807847725896
FDA11,OUT049,1653.5407964580015
FDP09,OUT017,3527.225666331473
FDB29,OUT027,3289.502902334314
FDT19,OUT017,3000.923957720088
DRH15,OUT017,819.5951391917853
FDY38,OUT046,3666.0393186909178
FDF14,OUT027,3931.9361371237883
FDN48,OUT010,-349.9074401171961
FDQ12,OUT013,3703.2694874188664
NCJ43,OUT045,2685.7103861379965
FDE17,OUT019,517.550251026471
FDB05,OUT035,4001.3483318238477
FDH10,OUT045,3004.539713710974
NCR06,OUT017,850.3322959830092
FDU32,OUT018,1711.7607462132496
FDD56,OUT049,2859.036067782641
FDO36,OUT018,2620.2024803362156
FDH16,OUT010,-432.1177431968438
FDX10,OUT018,363.2756315126819
FDZ37,OUT017,1702.915635904187
FDU31,OUT010,1638.222280811904
DRC49,OUT049,2290.616758033678
FDL15,OUT045,2389.7595469324306
FDN32,OUT019,1099.3869451946334
DRH59,OUT027,2681.41410026617
NCU29,OUT049,2421.371806494557
FDR37,OUT019,1107.452615885745
FDS14,OUT018,2150.496555408941
FDU02,OUT027,4941.952232372736
FDJ08,OUT035,3166.614558331931
NCZ06,OUT045,3899.3505874054617
FDO31,OUT049,1465.83161885519
FDH31,OUT018,1418.407586472693
FDS58,OUT017,2772.707480614402
NCA53,OUT027,2271.299101334551
FDF50,OUT046,3262.3493596386998
NCW42,OUT049,3545.2996115515334
NCQ17,OUT045,2402.6834601061246
FDK51,OUT018,3813.620481252332
NCW41,OUT010,617.0926090588807
NCR29,OUT017,1077.3022388175755
FDB08,OUT019,657.0287318970786
FDA40,OUT027,2828.813586341984
FDL14,OUT018,2336.1442453344735
FDB47,OUT046,3337.4358090361084
FDO03,OUT035,3771.690459766718
DRK13,OUT019,1142.4948476083555
FDX13,OUT010,2096.9413113507444
FDF52,OUT046,2916.773192373739
FDT11,OUT013,3032.058055587833
FDB08,OUT013,2618.454068707426
FDQ28,OUT018,2222.234450311318
FDD29,OUT045,3917.980036707072
NCQ29,OUT027,5545.967299638934
NCO02,OUT013,1078.2617271350048
FDR56,OUT010,1242.4033202787227
NCM54,OUT049,2034.785088452361
FDP51,OUT035,2014.654615487376
FDT38,OUT013,1298.9506211199187
FDZ20,OUT018,3748.0879514538947
